"term","weight"
"sum","-44.1448685071"
"anniversary","317.023231769"
"overload","-83.1242811992"
"guna","-103.167522412"
"crush","-439.229224018"
"version","96.7934270122"
"sus","171.321556517"
"sur","12.326770799"
"sup","-84.5548648326"
"racing","15.0703470827"
"guns","-123.497343186"
"vamos","5.18265089501"
"layers","-77.5387308889"
"toes","13.4111911731"
"christian","11.3408623773"
"tags","-43.2688853517"
"hungover","-84.2664148422"
"supposedly","-24.8961268633"
"relaxation","-34.4356828992"
"directions","41.4028309715"
"tragedy","-81.1637881936"
"mmm","-267.542662215"
"extraordinary","-20.4605138224"
"allows","56.1263993848"
"milkshake","-47.1746593212"
"chain","-145.88515311"
"john's","-37.648572358"
"options","35.27700167"
"sticking","8.32405309841"
"thankfully","-62.8739733802"
"suddenly","98.4283230386"
"solitude","-50.7323816784"
"texts","-10.1711803656"
"semester","-83.2827799138"
"florence","-8.17276826031"
"munchies","-10.7419045197"
"proceed","48.6840150139"
"donuts","107.469665775"
"faint","-7.12531455155"
"hurray","-7.49317234421"
"shite","-14.4545512222"
"shits","48.9191924896"
"minor","-89.4234075564"
"horses","-91.4382889155"
"flat","24.2680654191"
"israel","-84.2446847404"
"knows","-64.7373177694"
"bumped","28.8847490858"
"owners","208.903490941"
"flag","244.11859991"
"floyd","-160.96512548"
"stick","-109.386434577"
"known","-12.665663729"
"who'll","88.994317941"
"mellow","4.59176004738"
"glad","101.944332303"
"equation","-29.3374601865"
"kickass","-75.726320102"
"heaps","-77.5802956109"
"v","-83.0136179978"
"tennis","-28.7650893071"
"needing","120.3442074"
"pony","-97.1807630672"
"challenging","89.2330524891"
"division","119.903111553"
"protects","22.2040768872"
"arise","-17.4715750884"
"pond","35.7488171287"
"airplane","-92.031185315"
"facebookers","-120.146279768"
"chores","187.321463525"
"court","-123.304038805"
"goal","-269.095096301"
"rather","-95.6223295042"
"breaking","-71.06379922"
"occasionally","40.5247347381"
"speeding","-6.48356198182"
"explains","24.0140036573"
"goat","76.6293465172"
"cookin","-44.2193974597"
"simplicity","-44.9092258904"
"sandwich","-144.545793217"
"okay","156.96915425"
"algebra","-55.6461899657"
"weaknesses","42.2515145375"
"tesco","4.36667540569"
"reflect","90.4165980931"
"lighting","84.8950487182"
"adventure","-15.1464138711"
"numb","-69.1913302173"
"softball","23.5128618895"
"bahaha","22.9980820852"
"jovi","72.670451532"
"short","234.118720514"
"susan","148.21278421"
"shady","32.9010474689"
"trevor","-38.3845170919"
"shore","-47.7797487151"
"grande","41.1826473662"
"shade","21.0600749509"
"balloon","62.2757629796"
"don't","13.9370508244"
"september","-80.4544513005"
"essence","-59.275738434"
"mission","-96.9407546968"
"disabled","110.181321841"
"isnt","-133.336992749"
"scientist","-107.039175188"
"avenue","20.8618592572"
"forgiving","118.892538772"
"style","8.40611175266"
"pray","-101.972540635"
"sale","-79.6399588399"
"beyonce","-61.8874967958"
"mattress","78.0354593341"
"resort","-50.2201002627"
"parts","-26.5780447485"
"teens","-98.1300214084"
"stephen","59.3852114475"
"bout","-92.1196514758"
"soccer","-25.5237919687"
"might","-27.0237777321"
"alter","-22.292665435"
"return","41.7963068066"
"sucking","169.267047137"
"hunter","-68.5240091642"
"woulda","-29.8513317442"
"speechless","-49.071476934"
"inch","-36.7385659598"
"bigger","-88.413534819"
"instructions","68.0232008347"
"marcus","-123.419768398"
"nephews","111.559398176"
"gud","-148.772344692"
"refresh","-128.363514444"
"mastered","67.4182224648"
"12th","114.781298441"
"friendship","-306.684649591"
"weighs","-59.3312301446"
"pirates","-198.440519671"
"weight","243.053696369"
"needless","-34.3519671277"
"generation","-197.230267662"
"posts","56.1852083461"
"brother","-257.468126215"
"expect","-28.1854289198"
"personalization","93.6360233777"
"lola","-25.6341939602"
"cups","-5.69834585995"
"prolly","97.5362425902"
"alcohol","112.633905422"
"wondered","-69.714999015"
"4pm","-24.2824534682"
"lols","113.98590671"
"health","694.387591497"
"hill","95.664916941"
"paradise","69.6641432366"
"lolz","-18.7604246466"
"induced","-84.6556664582"
"benjamin","-103.419887291"
"conceived","35.6781644597"
"wisconsin","88.0602654936"
"friday","120.717168084"
"forgive","207.507855024"
"cookie","-2.69600349701"
"teach","212.293769893"
"sidewalk","76.8328238595"
"lag","54.8024780449"
"guest","240.516554734"
"thrown","59.7640030502"
"thread","-122.484191218"
"year's","5.06710757796"
"prejudice","-101.796081049"
"threat","29.2659398656"
"twenty","11.9564838809"
"snowboarding","-175.356296006"
"fallen","-114.599866833"
"throws","131.332677946"
"feed","220.907419632"
"unhealthy","-32.281651724"
"feel","-35.9030102139"
"cinderella","-138.538001884"
"fancy","-181.897305122"
"traveled","89.9335646905"
"feet","-24.5049180934"
"sympathy","-46.7642471378"
"sailor","-55.0731945002"
"revolution","-19.4915625576"
"blank","45.4438697899"
"slower","-12.780734922"
"passes","27.1064139901"
"story","-117.987777421"
"""","2.42286884023"
"temperature","75.8643591622"
"script","-135.055512004"
"leading","-196.834649515"
"interviews","56.8764824857"
"gpa","-3.5754961223"
"hangs","48.3014840367"
"lobby","-51.0807872325"
"strategy","7.776903387"
"ayoko","117.502812059"
"storm","217.871815755"
"syrup","-105.014149225"
"store","166.375721455"
"headache","52.5595900906"
"imperfect","98.1472981976"
"option","94.7338530088"
"relieved","10.2762981113"
"exploded","-43.9821642027"
"hotel","-97.7110212579"
"scooby","-8.58296538041"
"i'ma","-65.5866465466"
"luckily","-68.7814627608"
"treasures","105.227130545"
"rifle","-117.28514392"
"convinced","89.1665674649"
"king","-84.0525916959"
"kind","170.172118446"
"double","-46.1934490533"
"zachary","-6.53114644293"
"dans","-82.7025176979"
"outrageous","-30.4387496597"
"stall","6.00314024856"
"stalk","39.5305819665"
"risks","-64.2681852092"
"outdoors","124.404525104"
"dang","6.84858425726"
"dane","-44.56849813"
"dana","109.499449665"
"cleaner","-62.2861562046"
"motivation","-181.324313537"
"uniforms","24.1792062377"
"saya","-183.212911982"
"gals","-62.9263964715"
"strengthen","-25.4757681695"
"suspicious","-8.56999801134"
"banging","19.2638893542"
"alike","27.6259877028"
"cleaned","-8.91218644364"
"wilson","-10.8422071685"
"nights","-60.779716458"
"nighty","178.070237509"
"port","48.3607468448"
"sandwiches","42.3791681509"
"yeahh","49.4350816698"
"finding","194.303050008"
"drinks","-219.624600095"
"eff","-15.020162766"
"added","0.635757620145"
"electric","133.077712877"
"warnings","5.67952770465"
"reckon","-56.8873717618"
"reach","-140.011640355"
"reunited","21.3435775686"
"77","70.7413887139"
"cigarette","149.057457989"
"75","53.2379196062"
"74","1.84955459911"
"73","-34.1425626341"
"72","-38.8642310063"
"71","-3.39489629765"
"70","274.07973482"
"nothing","-97.6360604861"
"seasons","-167.344684392"
"measured","190.2626638"
"achievement","107.017511406"
"78","-67.6679687865"
"windows","26.6023429862"
"doggie","257.684694129"
"traditional","88.9156365475"
"10am","-163.478678827"
"lying","-91.9634903219"
"stones","113.156872784"
"fone","-10.3993096064"
"fond","150.53428715"
"stfu","21.179062279"
"cds","-28.7557227391"
"carrie","-43.894859974"
"melody","-7.5115983722"
"font","72.6675165403"
"bff","158.571726584"
". . . .","53.5626816316"
"penalty","-85.5093231305"
"moses","124.341169152"
"mom's","40.1598844097"
"hip","256.769603195"
"shepherd","32.3088550916"
"his","-17.5622178736"
"hit","-13.4913741469"
"tommorow","-160.535058668"
"alicia","9.38099802778"
"whistle","-4.11170980468"
"hid","-67.6386692528"
"procrastination","-105.01011194"
"wooooooo","-72.8322774336"
"compliments","-110.610693015"
"him","-6.19769079444"
"noises","-26.9345368819"
"medicines","193.374998034"
"cartoons","-186.525105422"
"activity","-196.095837081"
"vincent","-8.57374886813"
"tourney","71.4439193564"
"wrote","31.7860121933"
"bars","-155.102808658"
"art","35.4135787541"
"tch","-59.4336242998"
"dump","93.9631925408"
"achieved","77.2290157324"
"intelligence","144.922351617"
"aah","-31.9988904409"
"defense","-152.500480804"
"dumb","-29.4487060965"
"are","62.4833331707"
"arg","-17.0954137689"
"explosion","-12.8428577941"
"bark","41.4005882839"
"ark","173.177267186"
"arm","-91.5915444927"
"2.5","-105.01928155"
"barn","113.880608801"
"recording","-22.464451111"
"learns","17.3561107781"
"learnt","-260.649506605"
"nailed","88.3259151218"
"nutella","-163.854324653"
"slapped","-19.0467988127"
"various","157.317865727"
"other's","-50.1792316405"
"numerous","-132.518393219"
"corruption","58.2374725422"
"watchin","-38.5203775733"
"solo","-103.805437487"
"korea","-37.7829346511"
"recently","-116.091142077"
"creating","31.7208868437"
"sold","205.072868975"
"attention","56.7692230997"
"outfit","-134.239210965"
"succeed","-211.553748982"
"betrayed","-68.2505011872"
"pclae","-30.4451647171"
"c","-19.7737959452"
"prescription","214.031268771"
"license","-327.807921237"
"2:30","0.897668317249"
"breakin","-31.442557943"
"namin","83.7932547636"
"roman","-59.0289090457"
"became","-175.054501381"
"8am","-2.16845992922"
"context","34.9865913136"
"witch","-14.4764417665"
"bond","24.5112337"
"finds","-53.6625967243"
"flies","-61.1896382537"
"reasons","-215.1988891"
"sweet","-50.5594265439"
"loveee","22.3501637856"
"sweep","0.533706331123"
"dudes","5.13959856629"
"goldfish","-57.6551424452"
"village","-125.854150633"
"rave","-89.7349002671"
"crispy","63.516524135"
"goats","32.1560697842"
"pr","92.1550005103"
"ps","-111.409032221"
"java","60.3897854385"
"dum","-8.79799487754"
"dun","-90.4806926344"
"pu","-188.735772318"
"dub","73.4448708434"
"political","210.407176409"
"due","-174.105136778"
"appears","307.46563754"
"pb","-27.2072021706"
"whom","115.388972563"
"whoo","-58.7838633034"
"pg","-61.1021316776"
"pd","24.3365555403"
"make-up","12.7403731555"
"pj","-29.8333288124"
"brick","-134.187264255"
"pi","-85.69924258"
"whoa","-94.5571782143"
"woke","-113.959991523"
"pm","-25.6376761553"
"akong","-37.7324962625"
"flight","-15.0460246773"
"buck","136.766826145"
"cinco","-44.9226127339"
"demand","119.357376932"
"rocking","-148.33489261"
"instructor","63.6639767609"
"plants","13.0220899542"
"georgia","46.6838958641"
"shove","-105.583093305"
"frozen","303.897431128"
"batch","79.8002556793"
"earthquakes","135.845576664"
"homework","-126.002080861"
"behavior","288.185843074"
"theres","-39.0924290039"
"dublin","-197.624188449"
"demon","-61.8290484243"
"rip","-45.7044096078"
"disappointing","-89.7810714048"
"rio","98.8807152205"
"obstacle","-98.4638766835"
"screamin","-46.7139189586"
"rid","-84.5490487919"
"rib","10.3865393925"
"santos","-31.3168947467"
"shirt","-146.114742959"
"noooo","134.678417886"
"fading","-55.1901539238"
"wierd","-262.090429983"
"peoples","-33.1878488333"
"9","-52.981074356"
"itchy","30.8673388295"
"spears","32.1744686953"
"daughters","1038.59782663"
"cinnamon","-58.1690736818"
"arrives","151.137251673"
"paths","103.743171682"
"barney","-20.7502857879"
"flows","24.857427749"
"holidays","-38.4495239058"
"flown","12.9796233914"
"arrived","227.575360701"
"wheres","81.7773733844"
"hmmmmmm","49.5852459341"
"lower","102.879019567"
"noodle","8.90429409438"
"depending","-157.14758157"
"chickens","47.2771064324"
"anybody","47.4258757814"
"analysis","-41.0523140923"
"dared","68.0592251928"
"cheer","105.23683697"
"edge","91.1269223568"
"430","-5.78446121829"
"inspirational","-75.1454705298"
"loooong","-108.986955254"
"abilities","-29.5898721599"
"knot","24.2839358915"
"questions","-202.684248901"
"regardless","-74.2545510518"
"selamat","61.094072302"
"prince","-158.290775038"
"tables","-23.8266766892"
"loading","75.2363030323"
"sarili","4.57184910351"
"morals","-46.9605976448"
"tablet","158.486346539"
"auditions","-234.477298862"
"who'd","50.521963004"
"workers","-9.55702597939"
"rudolph","32.7084709525"
"complaint","74.2266804512"
"dvds","-63.8185724754"
"sittin","-175.751835556"
"unlimited","-77.5050496305"
"lovin","-39.2537407139"
"sac","-2.87791633298"
"kasi","-53.5992465299"
"moods","-8.47374731319"
"helpful","135.783066511"
"mariah","46.7404225201"
"seperate","-41.5295231041"
"shaped","25.3436696305"
"message","-87.5200423377"
"kickin","-15.4766171988"
"ignore","-99.1849138657"
"collect","131.975812598"
"arthur","-26.5604210855"
"essential","158.867986676"
"ikaw","84.3622833906"
"fucking","-31.8427593079"
"all-nighter","-35.7482757126"
"__________","-283.193833156"
"understood","-58.4380535747"
"litter","60.6764269147"
"3.5","112.05524953"
"clown","-28.5227689945"
"wonderland","-24.8854854087"
"prop","-31.4257774191"
"meds","737.486597099"
"prom","-164.371315512"
"retro","82.3391737962"
"ticking","-24.7889635151"
"prof","-113.760961668"
"anne","3.04112046256"
"prob","-27.025847092"
"anna","55.8184228331"
"zzz","-71.704728806"
"bartender","-47.4588639753"
"jumps","-10.6108164444"
"martin","88.1568759649"
"refused","-9.39584879344"
"zombie","-110.368318835"
"refuses","-59.1787582617"
"intense","54.9485490252"
"von","33.9191322063"
"volunteering","-148.850691308"
"completing","-139.754134394"
"plaza","0.49589937955"
"mcdonald's","-13.0771296682"
"brooklyn","-64.0583972748"
"range","37.4669510419"
"hatred","-64.0159343299"
"womens","-69.0074753279"
"wanna","-60.1061872165"
"moss","20.3147779989"
"auntie","-103.84433935"
"mommy","-511.825506726"
"johns","-148.772325395"
"momma","-130.266509075"
"nigga","12.4346418639"
"stitches","42.9331025871"
"canal","210.334547703"
"impressed","134.773385243"
"lone","-16.9146380378"
"fast","-178.842818804"
"we're","-209.972494146"
"summertime","54.7248283342"
"files","-241.972781373"
"mountains","98.8176868194"
"ka","-0.849214592729"
"girlfriends","90.8311947225"
"crank","57.8994266355"
"repeatedly","28.7608985983"
"familia","99.7684136058"
"delta","89.8105266946"
"junior","-229.740239994"
"raising","65.0130098882"
"penguin","-50.93493277"
"4ever","-13.9712831272"
"consist","-1.20911439258"
"fulfilling","-48.968562645"
"incase","-67.8078169409"
"fries","-72.3979955386"
"hasn't","-71.5589372474"
"peppermint","-22.2137082561"
"stalking","-30.1902851178"
"homo","32.7401131089"
"highlight","-167.099407554"
"fried","99.4504405333"
"called","132.444997322"
"semua","53.3686967082"
"wakin","35.340290272"
"freak","37.925659848"
"worthwhile","181.172554623"
"rediculous","-66.1952479438"
"blahh","122.84309326"
"warning","248.635773098"
"rally","116.769767726"
"graham","-2.06597331561"
"rainbow","44.6859599165"
"rainy","126.0682167"
"meatloaf","114.747334032"
"lemon","-71.1586011091"
"peach","91.0532654886"
"rains","-86.7082003996"
"endurance","-93.2015076436"
"peace","215.000141511"
"backs","5.45563279856"
"towers","80.1620896889"
"income","45.4971519548"
"mock","-110.299467003"
"nice","145.866573732"
"dale","134.214927816"
"noche","-21.0595407302"
"users","-116.097661098"
"missin","44.9145537187"
"problems","-146.615126226"
"helping","-2.38032139449"
"meaning","-230.272049016"
"allowing","17.5080853575"
"posters","-57.5787784752"
"problema","-68.6956990897"
"remix","-58.9316297597"
"suffers","-33.9288481066"
"happier","-10.8976109412"
"vice","-316.143291572"
"vick","94.9359672614"
"gr8","-101.448439467"
"microsoft","-139.462204364"
"impatient","-98.7819814189"
"nasa","-102.605934782"
"weights","-9.79958160348"
"karma","379.644131395"
"buffalo","-74.5141439264"
"scroll","44.9258698193"
"once","-192.860256435"
"mardi","54.4091979262"
"hooks","-10.3273120114"
"resistance","94.2609064751"
"steve","225.076428418"
"windy","387.392949268"
"gang","42.2826497792"
"winds","217.279637962"
"loyalty","-30.3791030895"
"issues","275.439564141"
"simon","45.2829390454"
"itll","-87.3517067907"
"almighty","-199.732420307"
"languages","-43.9305753658"
"stable","-29.2263356571"
"include","30.4880156832"
"breathing","-59.3069528614"
"wished","-228.155103442"
"... ...","-40.8057448312"
"gina","121.237181047"
"heard","331.638100167"
"spoon","-40.0190536482"
"wishes","62.8453570803"
"bosses","60.7728522999"
"drinking","1.32641774836"
"bryant","-149.943060396"
"notes","70.0766028508"
">:d","9.74038218768"
"patty's","-155.679557049"
"deals","-34.6005355275"
"week's","89.865344586"
"congrats","-412.064595126"
"dealt","-46.4168209289"
"rae","-30.7814561078"
"someday","-117.971118667"
"smaller","-38.1855351881"
"you'd","-244.125135914"
"goodies","313.918297204"
"wrestling","7.11263085704"
"sensation","-22.4848424035"
"fold","79.8685691157"
"traveling","277.90653909"
"reunion","688.783873375"
"ummm","-39.0287963839"
"acid","-163.02720516"
"folk","133.32487535"
"allan","43.1870693045"
"kris","-297.805264902"
"tuesdays","-129.66465914"
"labeled","-140.126816993"
"man's","-114.139690883"
"waiting","-41.1071679103"
"capital","-91.260415425"
"chose","-173.105726698"
"desires","-115.141332335"
"sinuses","33.8418619036"
"pushing","16.2214183783"
"youngest","575.603149594"
"desired","-60.1657693591"
"explore","26.580289979"
"sexy","-69.4356535621"
"settling","87.264280473"
"metro","-23.3312816212"
"pickle","-87.7110180174"
"larger","-86.5833300677"
"shades","-65.5100796345"
